Name			Studentid	Sex	Level	Money_stu	Money_credit
Gao_MinXiang		2012010503	female	four	431.39		6396.71	
Lu_WeiLei		2012010504	female	four	277.32		1574.44	
Hua_LingTian		2012010505	male	four	191.06		3790.23	
Tang_XiuRui		2012010506	female	three	277.78		681.18	
Chu_Ni			2012010507	female	four	364.28		654.40	
Dai_Qu			2012010508	female	four	212.47		2338.27	
Guan_Ye			2012010509	male	four	285.04		2382.09	
Deng_Shu		2012010510	female	four	381.58		5172.45	
Jia_ZiWei		2012010511	male	four	352.81		1480.07	
Cui_Fang		2012010512	male	four	91.06		5210.82	
Jin_FuZheng		2012010513	female	four	14.30		1060.29	
Fan_Han			2012010514	male	four	4.84		2059.56	
Gao_Shan		2012010515	female	four	282.77		2499.42	
Su_Xing			2012010516	male	four	109.40		3892.61	
Fan_ZheYi		2012010517	male	four	416.88		6428.53	
Fu_Dan			2012010518	male	four	403.89		3329.43	
Li_JiaFang		2012010519	male	four	452.82		807.43	
Zhao_LuLei		2012010520	female	three	103.35		4121.17	
Wan_YiYu		2012010521	male	four	36.29		4864.70	
Kang_FuWei		2012010522	male	four	234.51		2175.30	
Mu_Dong			2012010523	male	four	321.21		5260.09	
Fan_Fang		2012010524	male	four	102.20		3327.92	
Zhou_Hao		2012010525	female	four	100.32		1774.56	
Pan_Lei			2012010526	male	four	86.33		599.87	
Qin_TaoShu		2012010527	female	four	132.05		918.99	
Dai_Fan			2012010528	female	four	413.26		6174.27	
Ma_GuangQi		2012010529	male	four	305.04		3076.82	
Lin_Ling		2012010530	male	four	315.72		785.78	
Xiao_Qu			2012010531	male	four	303.04		2666.99	
Guan_JianJian		2012010532	male	four	330.07		3098.14	
Gu_PingLe		2012010533	male	four	442.68		1224.28	
ZhuKe_QiJian		2012010534	female	four	386.04		2866.40	
Gong_Tian		2012010535	female	four	370.80		3882.45	
He_Yun			2012010536	male	four	160.60		1251.72	
Mu_TingChu		2012010537	male	four	372.01		2422.93	
Liang_HeLi		2012010538	female	four	175.36		3336.24	
Kang_ShenYue		2012010539	male	four	271.90		1379.74	
Kang_Qing		2012010540	male	four	273.30		584.15	
Yan_GuoLe		2012010541	female	four	88.04		4764.96	
Song_SongXian		2012010542	male	four	225.20		4695.13	
Shi_Tian		2012010543	female	four	15.84		4162.37	
Zhang_ZhuYun		2012010544	male	four	427.23		5140.31	
Sui_Xin			2012010545	female	four	238.91		1035.86	
Zhang_Chuan		2012010546	female	four	285.15		2078.95	
Shi_Le			2012010547	male	four	435.49		5786.63	
Jin_Zong		2012010548	female	four	242.86		2860.09	
Hu_YangDi		2012010549	male	four	375.29		5172.88	
Yan_Jie			2012010550	male	four	159.36		2390.79	
Wu_Yao			2012010551	female	four	484.50		4771.85	
Kang_Xu			2012010552	male	four	23.13		5153.15	
Hua_Zhong		2012010553	male	four	304.12		5772.16	
Fu_Yue			2012010554	male	four	343.03		2346.84	
Luo_WangYue		2012010555	male	four	114.33		5291.35	
Fu_Yue			2012010556	female	four	12.91		4131.46	
Lv_YuanFang		2012010557	female	four	181.00		4572.35	
Xu_Ling			2012010558	male	four	422.42		4798.48	
Xu_QuYi			2012010559	female	four	288.03		3312.73	
Liu_Liu			2012010560	male	four	223.06		5438.74	
Shi_Xing		2012010561	female	four	104.83		5862.42	
Sui_YueXiu		2012010562	male	four	238.51		1278.45	
Le_Guo			2012010563	female	four	96.22		5519.39	
Shi_PengHan		2012010564	male	four	51.42		3011.12	
Shi_FanWei		2012010565	male	four	6.12		3887.75	
Yao_HanKai		2012010566	female	four	230.65		1393.13	
Song_JiaoWei		2012010567	male	four	461.99		4350.95	
Cheng_XuanZhen		2012010568	male	four	469.71		4241.09	
Hu_Fei			2012010569	female	four	370.82		2003.34	
Jin_Guo			2012010570	female	four	262.46		1142.04	
Cheng_HaoSong		2012010571	male	four	299.59		518.30	
Kang_Fan		2012010572	male	four	462.63		4448.63	
Tang_Tao		2012010573	female	four	481.49		5755.59	
Cai_Xi			2012010574	female	four	336.22		1668.28	
Dai_Dong		2012010575	female	four	196.04		4784.76	
Zhao_Yang		2012010576	female	four	159.46		2835.31	
Cui_Qi			2012010577	male	four	40.13		2476.11	
Yao_ZhouYue		2012010578	female	four	139.08		2992.17	
Xu_LuLei		2012010579	male	four	117.42		5226.59	
Shi_Yun			2012010580	male	four	479.55		1785.92	
Pan_Ting		2012010581	female	four	68.49		3751.52	
Mei_FanZhen		2012010582	female	four	67.17		5984.44	
Wen_ZhenXu		2012010583	male	four	465.74		5253.48	
Dai_YunShu		2012010584	male	four	352.21		1325.69	
Qiao_Song		2012010585	female	four	290.54		5985.85	
ZhuKe_JunPing		2012010586	male	four	447.88		2928.80	
Chang_TaoXin		2012010587	male	four	260.81		4880.72	
Hua_TianZheng		2012010588	male	four	194.30		2014.81	
Luo_Fu			2012010589	male	four	116.86		4637.27	
Li_LeFu			2012010590	male	four	498.34		4526.80	
Cai_Xin			2012010591	male	four	137.94		1635.03	
Jiang_YaTing		2012010592	male	four	380.14		5077.08	
Le_TaoHan		2012010593	female	four	101.66		561.22	
Guan_XuanJing		2012010594	male	four	110.18		875.10	
Ren_ChongJing		2012010595	female	four	279.98		5706.87	
Deng_Ying		2012010596	female	four	111.45		716.21	
Liang_Xin		2012010597	female	four	373.05		4999.22	
Ding_Bo			2012010598	male	four	231.08		3065.48	
Wang_Huan		2012010599	male	four	106.84		3205.23	
Tang_YeGao		2012010600	male	four	389.58		4156.91	
Guan_ShaoHao		2012010601	male	four	12.98		2791.75	
Le_Wei			2012010602	male	four	46.54		2005.21	
ZhuKe_Yue		2012010603	female	four	218.78		5377.82	
Zou_Hao			2012010604	male	four	423.36		4325.86	
Qiao_XuanYun		2012010605	male	four	136.52		531.87	
Lin_FanZhong		2012010606	female	four	67.60		5563.50	
Luo_Tian		2012010607	male	four	154.24		4233.86	
Gao_YueTian		2012010608	male	four	229.98		5359.76	
Zeng_An			2012010609	female	four	60.30		5283.79	
Gong_Yu			2012010610	male	four	126.99		4390.03	
Shi_XiongGao		2012010611	male	four	158.30		3831.72	
Kang_JunZhou		2012010612	male	four	175.75		585.86	
Qiao_HanYu		2012010613	male	four	300.78		930.28	
Wan_Qian		2012010614	male	four	369.98		5734.57	
Wang_LuZhen		2012010615	male	four	145.39		1051.24	
Yao_WeiLong		2012010616	male	four	250.30		5912.47	
Shi_YeZhi		2012010617	male	four	445.90		2309.98	
Yan_Min			2012010618	male	four	19.25		4791.72	
Liu_XuanYuan		2012010619	male	four	488.16		4945.27	
Lu_Long			2012010620	male	four	288.44		5160.69	
Deng_Song		2012010621	female	four	149.30		1066.43	
Wu_You			2012010622	male	four	407.91		4439.31	
Ying_ChongSong		2012010623	female	four	228.99		1026.83	
Shi_Tao			2012010624	female	four	188.63		3051.15	
Qin_Ting		2012010625	male	four	206.06		2897.26	
Jin_Lu			2012010626	female	four	453.57		6222.99	
Jiang_Le		2012010627	male	four	270.86		4989.80	
Yan_FanYun		2012010628	male	four	369.81		3125.92	
Zeng_Zi			2012010629	male	four	437.24		4564.44	
Wen_YuQian		2012010630	male	four	81.77		1924.95	
Shi_XiangYao		2012010631	male	four	276.24		3706.70	
Guan_SiXuan		2012010632	male	four	99.01		1388.86	
Ren_TaoGong		2012010633	male	four	369.95		4485.50	
Wan_FangYang		2012010634	male	four	457.56		658.77	
Zhou_YuNi		2012010635	male	four	127.10		4899.14	
Cai_Guang		2012010636	male	four	296.58		5091.77	
Deng_Gan		2012010637	male	four	184.73		3805.30	
Zhao_BoXian		2012010638	male	four	470.94		6142.23	
Yao_ZhiWuo		2012010639	male	four	261.36		2277.73	
Chang_ZhenFu		2012010640	male	four	474.93		2464.65	
Ren_Yuan		2012010641	male	four	448.14		4505.11	
Gao_YuanFei		2012010642	female	four	289.23		717.64	
Zhao_Yu			2012010643	female	four	125.24		1204.90	
Qiao_Yuan		2012010644	male	four	437.96		1007.88	
Qin_Fei			2012010645	male	four	306.96		1428.74	
Chu_TianFei		2012010646	female	three	387.55		597.98	
Zeng_Zhen		2012010647	female	four	485.44		5682.00	
Lv_Xin			2012010648	female	four	395.83		1518.29	
Mu_TingZhen		2012010649	female	four	286.92		3832.43	
Shi_JianQi		2012010650	male	four	377.97		980.53	
Miao_An			2012010651	male	four	114.02		769.82	
Wan_YuanXiong		2012010652	male	four	108.76		4673.03	
Wen_FanGan		2012010653	female	four	355.44		1010.43	
Jiang_Gan		2012010654	male	four	81.69		1141.83	
Cui_Zheng		2012010655	female	four	35.85		4710.61	
Zeng_Guang		2012010656	male	four	485.10		2305.47	
Guan_XinQing		2012010657	female	four	70.76		1244.79	
Liang_YingXiu		2012010658	male	four	114.86		2286.53	
Fu_Bang			2012010659	male	four	292.73		6255.17	
Jiang_YueZhen		2012010660	male	four	127.33		1168.43	
Xiao_Lei		2012010661	male	four	322.07		795.02	
Song_DanXiang		2012010662	female	four	346.49		6035.14	
Shi_BingLu		2012010663	female	four	57.35		5578.38	
Sui_Ming		2012010664	male	four	243.95		2588.68	
Li_XinRui		2012010665	male	four	248.28		5877.76	
Chu_Xian		2012010666	male	four	52.98		5391.55	
Wan_NiTian		2012010667	female	four	9.81		926.26	
Shi_QianXuan		2012010668	female	four	372.52		4985.42	
Mu_Shen			2012010669	female	four	427.74		1277.96	
Su_Fang			2012010670	male	four	491.84		5629.99	
Fu_ZeYang		2012010671	male	four	314.37		3531.95	
Song_Yao		2012010672	male	four	478.76		1804.30	
Yao_Ya			2012010673	male	four	254.87		813.01	
Yu_Xuan			2012010674	male	four	323.03		2047.07	
Long_GongHan		2012010675	male	four	471.73		762.75	
Qin_Nan			2012010676	female	four	278.53		6020.88	
Liang_WeiHuan		2012010677	male	four	91.87		4061.17	
Ying_Xuan		2012010678	male	four	21.34		5378.85	
Jin_AnYi		2012010679	male	four	295.79		1507.36	
Qin_Sheng		2012010680	male	four	385.51		1544.70	
Pan_Xu			2012010681	male	four	150.69		4608.93	
Jin_ShuJia		2012010682	male	four	226.17		5900.16	
Wen_ZiGao		2012010683	female	four	33.06		1807.57	
Ma_DongWei		2012010684	male	four	485.21		928.41	
Ding_Gan		2012010685	female	four	122.98		4991.42	
Cheng_Ye		2012010686	male	four	298.22		2431.71	
Yao_YangZheng		2012010687	female	four	24.36		1310.34	
Song_Gong		2012010688	male	four	270.97		2488.55	
Lv_ZiLe			2012010689	male	four	265.88		5750.03	
Kang_Zhen		2012010690	female	four	245.20		1646.20	
Shi_Kun			2012010691	female	four	80.77		773.79	
Mu_ChuChu		2012010692	male	four	122.98		1774.14	
Guan_GuangXing		2012010693	male	four	439.36		1756.78	
Ma_YuTong		2012010694	female	four	249.22		4577.86	
Chang_Tian		2012010695	male	four	152.09		891.00	
Wang_Quan		2012010696	male	four	21.25		788.09	
Pan_JianYa		2012010697	male	four	174.56		1466.69	
Wang_Guo		2012010698	male	four	251.20		2894.05	
Du_ZhuLong		2012010699	male	four	101.17		5523.71	
Wu_ChuSi		2012010700	male	three	143.74		2136.28	
Chang_Fang		2012010701	female	four	71.21		1271.37	
Xiao_YeTao		2012010702	male	four	13.40		3931.48	
Gao_Song		2012010703	female	four	486.09		3562.57	
Long_Bang		2012010704	male	four	453.93		971.89	
Sui_Min			2012010705	male	four	180.25		4072.16	
Yao_QiGan		2012010706	female	four	54.77		5912.00	
Du_BingSheng		2012010707	male	four	51.12		1589.11	
Mu_Fang			2012010708	female	four	257.75		1272.98	
Shi_Lei			2012010709	male	four	292.66		4934.54	
Miao_Qian		2012010710	male	four	213.07		3694.30	
Chen_Peng		2012010711	male	four	155.07		1854.34	
Luo_JianCan		2012010712	male	four	156.74		2869.64	
Long_Jia		2012010713	male	four	241.84		879.76	
Xu_Guang		2012010714	male	four	23.37		612.12	
Lv_Si			2012010715	male	four	100.39		1283.91	
Mei_DanPeng		2012010716	male	four	60.50		5828.55	
Gao_PengLin		2012010717	female	four	126.05		2127.57	
Chang_Ni		2012010718	male	four	107.06		5171.51	
Jiang_Xi		2012010719	male	four	307.60		3560.40	
Lin_ShengNan		2012010720	male	four	19.97		1134.47	
Shi_Sheng		2012010721	female	four	474.70		5125.37	
Dai_Ni			2012010722	male	four	368.10		1154.66	
Ying_ZhenWei		2012010723	female	four	346.32		4858.78	
Zou_Chu			2012010724	male	four	255.13		2375.53	
Gu_Ting			2012010725	male	four	96.61		2160.99	
Ding_DongKai		2012010726	male	four	240.96		2319.27	
Lv_Li			2012010727	male	four	286.90		1317.07	
ZhuKe_ShaoChong		2012010728	female	four	244.06		5998.58	
ZhuKe_WenJun		2012010729	female	four	120.03		2971.16	
Ye_HanYuan		2012010730	female	four	466.65		1651.10	
Luo_Tao			2012010731	male	four	384.10		5443.47	
Dai_Ping		2012010732	female	four	112.21		2651.89	
Hua_Qi			2012010733	female	four	357.60		2096.82	
Hu_Yao			2012010734	male	four	445.32		1804.72	
Yao_Xuan		2012010735	male	four	334.24		4584.39	
Song_Lei		2012010736	male	four	417.41		5429.87	
Ding_Zhi		2012010737	male	four	263.07		4308.72	
Song_ZhenDi		2012010738	male	four	456.37		2057.26	
Wen_Ying		2012010739	female	four	456.93		4527.54	
Lv_XinXu		2012010740	male	four	438.51		2814.64	
Long_Yu			2012010741	male	four	134.60		1800.40	
Long_YueXing		2012010742	female	four	299.72		5165.95	
ZhuKe_AnGuang		2012010743	female	four	318.83		1278.89	
Zeng_Chen		2012010744	male	four	465.58		4626.68	
Qiao_HanLei		2012010745	male	four	46.78		2645.36	
Yao_Lu			2012010746	female	four	312.86		4040.85	
Gu_JingSheng		2012010747	female	four	192.09		4482.15	
Lin_Song		2012010748	male	four	330.16		6375.79	
Liu_Quan		2012010749	male	four	149.28		4645.57	
Qin_Qing		2012010750	female	four	147.71		5291.02	
Gong_FeiYuan		2012010751	female	four	123.66		1857.89	
Cui_PingLi		2012010752	male	four	349.79		6412.51	
Qin_Nan			2012010753	male	four	200.14		3267.91	
Shao_LeiBing		2012010754	male	four	387.44		2746.88	
Shi_Yuan		2012010755	female	four	302.56		2464.58	
Du_TingHuan		2012010756	female	four	346.70		1319.38	
Yao_WeiZong		2012010757	male	four	66.25		1449.85	
Miao_Zi			2012010758	male	four	487.28		1740.79	
Yao_LongWei		2012010759	male	four	137.28		5400.66	
Long_Jia		2012010760	male	four	108.57		5192.22	
Xiao_Zhi		2012010761	female	four	345.09		4120.69	
Xiao_Xiang		2012010762	male	four	25.56		587.48	
Xu_YaoKun		2012010763	female	four	25.57		2922.67	
Liu_Wei			2012010764	male	four	2.50		2248.67	
Gu_Shen			2012010765	male	four	397.49		3018.12	
Chu_Zhong		2012010766	female	four	52.01		1113.71	
Fu_Jie			2012010767	male	four	412.06		2714.94	
Miao_QiZhi		2012010768	male	four	183.39		2578.50	
Liang_WeiXiang		2012010769	female	four	289.65		4244.35	
Gao_FanRui		2012010770	male	four	63.19		2219.07	
Cui_SiKai		2012010771	female	four	56.85		4373.85	
Shi_Fang		2012010772	male	four	349.14		4902.15	
Yao_Yang		2012010773	male	four	461.09		2698.97	
Song_SiLu		2012010774	female	four	490.96		1589.56	
Wen_Yuan		2012010775	female	four	301.52		3654.92	
Le_Qi			2012010776	female	four	364.88		4581.15	
Zou_YueGao		2012010777	male	four	420.17		5319.90	
Ye_Min			2012010778	male	four	187.47		5368.10	
Cai_XiuYuan		2012010779	female	four	308.20		4598.55	
ZhuKe_Qi		2012010780	female	four	450.46		2628.10	
Shi_AnBing		2012010781	male	four	386.34		2827.39	
Kang_XianHan		2012010782	female	four	368.10		1075.47	
Du_Han			2012010783	female	four	416.03		4677.98	
Wan_Yuan		2012010784	male	four	79.15		2495.31	
Lv_ZiFang		2012010785	male	four	93.15		6461.96	
Qin_ZhenFan		2012010786	male	four	177.01		1192.43	
Ding_WeiDan		2012010787	male	four	60.61		3107.39	
Mei_YaoFang		2012010788	male	four	417.20		4826.47	
Hua_Xin			2012010789	male	four	242.21		2677.88	
Hua_Lu			2012010790	male	four	497.29		4276.80	
Xu_AnQu			2012010791	male	four	190.45		2817.38	
Yan_JingXiong		2012010792	male	four	196.23		1328.14	
Cui_Xiong		2012010793	female	four	165.10		5235.83	
Cui_XiXian		2012010794	male	four	288.54		4247.07	
Fan_BoKai		2012010795	female	four	89.78		3729.84	
Kang_Yue		2012010796	male	four	91.20		1991.33	
Gong_XiuYue		2012010797	male	four	50.29		5639.09	
Yu_Kai			2012010798	male	four	424.85		1522.50	
Zhang_XinMing		2012010799	male	four	281.81		1684.33	
Yang_SiXiang		2012010800	female	four	90.70		5010.02	
Wen_YuJie		2012010801	male	four	54.58		4260.97	
Wen_XinShen		2012010802	male	four	335.69		1953.32	
Chen_XiongLei		2012010803	male	four	112.77		868.72	
Zeng_NanXi		2012010804	male	four	104.40		1063.69	
Yan_KunTao		2012010805	male	four	361.02		5781.90	
Lv_Gong			2012010806	male	four	21.29		4110.31	
Zeng_PengQi		2012010807	male	four	215.35		644.92	
Wang_Gong		2012010808	male	four	403.43		707.88	
Jin_ZhengXi		2012010809	female	four	61.79		4428.56	
Ying_Yao		2012010810	male	four	472.63		937.81	
Mu_YuTao		2012010811	male	four	438.16		1256.38	
Le_QiSi			2012010812	male	four	74.48		5593.13	
Yao_Bang		2012010813	male	four	367.07		5476.22	
Cai_ShuNan		2012010814	male	four	490.33		1876.56	
Song_Guo		2012010815	female	three	74.77		5914.01	
Chu_MingHan		2012010816	male	four	178.83		2267.52	
Wang_JunZhi		2012010817	female	four	482.50		1339.24	
Liang_TaoBo		2012010818	male	four	0.58		2174.14	
Yan_Yuan		2012010819	female	four	38.37		5118.32	
Yao_YuanYi		2012010820	male	four	384.54		4596.91	
Wu_LeYuan		2012010821	male	four	230.25		3716.38	
Deng_YangHang		2012010822	female	four	248.81		5960.79	
Shi_Long		2012010823	female	four	73.36		4747.98	
Jia_Nan			2012010824	female	four	113.99		4375.02	
Wang_Guo		2012010825	male	four	495.81		3482.81	
Zhao_TaoFu		2012010826	female	four	478.87		5558.12	
Sui_Zheng		2012010827	male	three	5.02		2953.17	
Wen_Fan			2012010828	female	four	451.01		5021.60	
Zou_Rui			2012010829	male	four	428.41		2873.53	
Yan_Ting		2012010830	male	four	43.90		4503.32	
Cheng_Yue		2012010831	female	four	85.45		1349.97	
Wu_Jing			2012010832	female	four	53.84		934.66	
Cai_Hao			2012010833	male	four	460.96		2271.40	
Shi_Wang		2012010834	female	four	52.92		3977.84	
Liu_Yu			2012010835	male	four	315.10		1870.83	
ZhuKe_ZhongShan		2012010836	male	four	181.72		2252.96	
Zeng_XuYu		2012010837	male	four	310.20		3910.71	
Lv_Zi			2012010838	male	four	413.72		5695.61	
Ying_Nan		2012010839	female	four	187.89		3762.36	
Cai_Yao			2012010840	male	four	389.69		3022.43	
Wang_Wen		2012010841	male	four	461.46		3359.51	
Liang_YingQi		2012010842	male	four	7.00		2345.30	
Zhou_Yi			2012010843	male	four	322.78		4897.07	
ZhuKe_HaoFang		2012010844	female	four	446.21		2856.46	
Jia_YunLi		2012010845	male	four	105.46		2020.75	
Sui_GuangQian		2012010846	female	four	95.66		4295.23	
Hua_Wei			2012010847	male	four	332.37		1627.71	
Mei_Long		2012010848	female	four	79.29		1220.37	
Fan_Sheng		2012010849	female	four	13.27		3271.17	
Shao_NiYou		2012010850	male	four	355.30		3014.07	
Yu_SiJun		2012010851	male	four	496.57		2083.72	
Qin_GanGan		2012010852	male	four	445.07		1385.34	
Luo_Guo			2012010853	male	four	113.92		3685.92	
Ma_XuanYa		2012010854	female	four	56.14		3234.71	
Cheng_Zhi		2012010855	female	three	374.41		4135.57	
Kang_ShenXiong		2012010856	male	four	484.51		2916.45	
Wen_HanHan		2012010857	male	four	184.97		6299.34	
Zhang_Shao		2012010858	male	four	103.41		4719.08	
Yang_RuiShun		2012010859	female	four	277.99		4886.71	
Tang_Ni			2012010860	male	four	7.43		6445.37	
Long_KunTao		2012010861	female	four	399.56		4632.16	
Xu_JianXin		2012010862	male	four	93.86		632.33	
Cheng_FeiYuan		2012010863	male	four	24.30		3415.68	
Lv_LiHeng		2012010864	female	four	450.24		1469.66	
Zeng_Shan		2012010865	female	four	264.14		6199.69	
Jiang_ZongZhen		2012010866	male	four	190.67		5261.61	
Ma_Zhu			2012010867	male	four	286.74		903.27	
Mei_YaHan		2012010868	male	four	402.48		1225.51	
Du_YingYue		2012010869	female	four	374.92		4522.16	
Xu_Wei			2012010870	male	four	307.94		554.44	
Chen_Tong		2012010871	female	four	262.74		4790.07	
Wen_GuoWen		2012010872	male	four	159.86		1022.31	
Chen_Gan		2012010873	female	four	360.20		2164.23	
Hu_Yi			2012010874	female	four	415.11		5126.48	
Ying_FuDan		2012010875	male	four	310.67		3519.40	
Xu_HaoZhi		2012010876	male	four	124.46		3550.88	
Song_QuBo		2012010877	male	four	183.15		501.00	
Cui_LiRan		2012010878	male	four	440.01		911.40	
Deng_YangZu		2012010879	male	four	117.84		1717.35	
Cheng_An		2012010880	male	four	123.73		6436.59	
Gao_ZeKun		2012010881	male	four	253.04		1671.09	
Xu_ZhongGao		2012010882	female	four	222.15		1852.76	
Liang_Min		2012010883	female	four	186.78		4545.56	
Chu_FangRui		2012010884	male	four	217.81		880.71	
Yao_Wang		2012010885	female	four	189.98		4050.97	
Jiang_JiaoZhi		2012010886	female	four	201.97		604.02	
Cui_Zhen		2012010887	male	four	482.72		3183.90	
Dai_TingWuo		2012010888	female	four	340.99		5138.97	
Zou_ZheQu		2012010889	male	four	395.64		3619.98	
Shi_Ni			2012010890	male	four	442.98		1076.85	
Ren_Zhi			2012010891	male	four	276.47		923.42	
Chang_Dan		2012010892	male	four	321.16		5979.63	
Cheng_Fei		2012010893	male	four	460.85		5985.29	
Fu_XuanTing		2012010894	female	four	462.50		3384.88	
Du_Li			2012010895	male	four	5.21		2463.71	
Mei_Zhen		2012010896	male	four	298.79		1624.48	
Cheng_Wei		2012010897	male	three	122.17		5575.24	
Gao_Huan		2012010898	male	four	151.92		6392.84	
Gong_Hao		2012010899	male	four	146.19		2266.48	
Gu_Bing			2012010900	female	four	11.89		6441.13	
Chang_YueXuan		2012010901	male	four	303.15		2823.25	
Fan_Peng		2012010902	female	four	80.79		980.29	
Ren_MingJiao		2012010903	female	four	417.72		1660.57	
Fan_AnJiao		2012010904	male	four	372.72		4948.50	
Wang_Ze			2012010905	male	four	401.42		4020.65	
